customer_id,age,gender,region,satisfaction_score,purchase_frequency,support_tickets,product_category,feedback_text,retention_status
f6294432-7f10-4c22-bc24-98e901a19faa,63,Female,West,10,3,2,Beauty,Best purchase ever! Best purchase ever!,Retained
d207f2b4-ea9d-4e2a-b2e6-af8c2f17eeab,27,Male,North,1,3,1,Clothing,Waste of money. Never buying again.,Churned
caa2ad50-6c53-4205-94ce-ba792600c56f,60,Female,East,8,3,1,Clothing,Highly recommended! Love this product!,Retained
a2883bfd-943d-4126-97bd-41c8b2d07568,51,Female,South,2,3,1,Beauty,Waste of money. Waste of money.,Churned
5962cc4a-9574-4d3d-ba53-6cc13eec0ae0,43,Male,East,1,4,3,Clothing,Terrible service! Worst experience.,Churned
1f4865c9-ae1c-40e8-a490-95124579489e,58,Male,East,8,5,1,Beauty,Love this product! Best purchase ever!,Retained
fc820d73-75fe-4bb1-9d2f-77ba71cbcd0a,66,Female,South,2,1,1,Clothing,Worst experience. Never buying again.,Churned
7bfc8661-6339-40ac-87d9-2bdd1d3912b5,20,Female,South,6,4,1,Clothing,Nothing special.,At Risk
b9c26b74-3c31-470e-87b2-a6a536a207af,23,Female,North,6,4,1,Clothing,Could be better.,At Risk
81e7a831-1dc0-4bda-b6eb-d350b7995086,22,Female,South,5,3,1,Beauty,Could be better.,Churned
a62d522d-2ba5-47d3-b3ae-b7d2aecf0115,22,Female,East,8,3,0,Clothing,Excellent service! Highly recommended!,Retained
7b52012d-1651-4e42-9966-00210fbd579c,64,Male,East,3,3,2,Books,Waste of money. Waste of money.,Churned
9a644522-66ce-431c-af22-1fcbf9a8e36d,40,Female,West,10,4,1,Books,Highly recommended! Quick delivery.,Retained
4ff62941-6978-45a9-befb-77270ffd1f0c,66,Male,South,4,3,1,Books,Terrible service! Terrible service!,Churned
50ae5d81-937a-4560-8145-98073f419b2e,26,Male,East,7,3,0,Books,It's okay.,At Risk
741457fe-ff9d-4f95-8d80-3dde9899fbaf,52,Female,West,7,6,2,Books,Average experience.,At Risk
0c09683f-e653-48be-acf1-475b85134219,37,Female,West,8,2,0,Electronics,Best purchase ever! Excellent service!,Retained
38539ea3-e047-458a-9689-13f7df700ce2,66,Male,North,2,5,2,Clothing,Never buying again. Worst experience.,Churned
5bf7652b-0bb8-4e60-89b2-d0762cc976ec,59,Female,East,2,1,2,Home,Product damaged. Waste of money.,Churned
7ccee39c-e81b-4a0d-9b84-726f83da174d,52,Male,North,4,5,1,Electronics,Worst experience. Terrible service!,Churned
38681851-221d-4000-bc13-b7e5a13602f7,67,Male,East,10,6,1,Beauty,Highly recommended! Highly recommended!,Retained
46b73626-a8c0-4294-981a-77f78b4081d8,35,Male,North,9,4,1,Electronics,Excellent service! Excellent service!,Retained
f8c28d28-1950-4478-a569-dc3ed80aaaab,34,Female,North,10,7,1,Home,Best purchase ever! Excellent service!,Retained
fe7600d0-08c9-4be4-a1e7-b882c46e7619,41,Female,South,9,6,1,Electronics,Excellent service! Quick delivery.,Retained
0ef2cb6b-1340-402f-8c1b-e9715a605d32,20,Male,North,4,2,3,Clothing,Worst experience. Terrible service!,Churned
37068ab7-c5e3-4bed-a085-cb4517db7feb,49,Female,South,9,5,1,Books,Best purchase ever! Best purchase ever!,Retained
3414e7de-5d19-47b2-ac8e-09656f9bd1d0,52,Male,West,3,2,1,Clothing,Never buying again. Worst experience.,Churned
9b64ad79-3534-4796-aebd-8792083597a8,55,Female,East,5,4,0,Electronics,Nothing special.,Churned
6fc6c578-963b-4d34-b2cb-716829f5b2c4,30,Male,West,10,6,0,Home,Excellent service! Excellent service!,Retained
730a130c-6555-4052-92fd-1e81272ec146,64,Male,East,9,5,2,Beauty,Highly recommended! Best purchase ever!,Retained
a1b264d3-dfde-4972-b189-0517c9344cd1,42,Female,West,6,6,3,Clothing,Met expectations.,At Risk
c2850cd8-7cd1-4525-980b-1ca2cc3524de,26,Male,East,3,5,1,Home,Product damaged. Terrible service!,Churned
bd974177-7fba-47c9-80a3-37e378e381d6,21,Male,North,10,4,1,Beauty,Highly recommended! Best purchase ever!,Retained
a78537a9-03cf-4707-8af2-99caa92e7fdc,31,Female,East,9,5,0,Books,Highly recommended! Best purchase ever!,Retained
a38e27ef-9fd7-462f-80fe-28f5819b0c5f,54,Other,East,6,5,3,Clothing,Average experience.,At Risk
484df605-9132-481a-9897-ae2705f9e787,51,Male,West,4,4,1,Clothing,Product damaged. Waste of money.,Churned
96034571-ebbe-41ab-9fd5-cbb201482c18,28,Male,West,4,4,2,Books,Worst experience. Product damaged.,Churned
763fcd84-3bbb-49fd-9531-13addfb09e22,58,Male,West,8,4,0,Books,Love this product! Excellent service!,Retained
5afa1832-03aa-4f09-8bdb-4e789d9c9add,20,Female,South,7,3,1,Electronics,It's okay.,At Risk
2d761877-5520-4939-bae8-5e05232595f8,45,Male,South,1,2,1,Beauty,Waste of money. Waste of money.,Churned
2e652b2d-2fc2-4ba5-9dac-e066e38ef7f6,46,Female,East,6,7,1,Home,Met expectations.,At Risk
fc959e61-c9f0-436b-a2c2-a02dc39c3bfa,26,Other,East,8,8,1,Books,Highly recommended! Best purchase ever!,Retained
6b1c04af-1e6d-414a-84cf-13489b55ea1c,20,Male,North,3,3,2,Electronics,Never buying again. Terrible service!,Churned
ae23905d-9f1f-4291-b7f0-9e2905744740,42,Male,North,9,7,0,Beauty,Love this product! Highly recommended!,Retained
18798c53-8237-487d-9e3b-7ad48b3ee1cd,51,Male,East,10,7,1,Beauty,Best purchase ever! Best purchase ever!,Retained
a6fb4f99-d9f7-4990-b54b-554ba8570525,29,Male,South,2,1,3,Clothing,Terrible service! Never buying again.,Churned
c876c6ba-106f-4d06-8e5b-2770fd85237f,59,Female,East,6,7,1,Electronics,Nothing special.,At Risk
cb163990-a72d-4b21-b886-088e43e0c2a7,26,Male,North,1,4,2,Electronics,Product damaged. Worst experience.,Churned
62dba969-b8f6-4a26-b69f-fa41085e9fcf,32,Male,South,2,0,2,Clothing,Waste of money. Terrible service!,Churned
59009c2c-cd73-4cfd-9b09-88e4ee365a74,57,Female,South,5,4,1,Home,It's okay.,Churned
19263f99-d6ae-4e63-b516-2c07a6fc3ac2,42,Male,North,1,6,2,Books,Waste of money. Product damaged.,Churned
e3c92b8c-aaee-4538-bcc0-a058e58e5ef9,22,Female,East,8,2,0,Clothing,Best purchase ever! Love this product!,Retained
ac3255b0-d3f3-4bce-a526-b259d1693d41,28,Male,West,1,4,2,Books,Terrible service! Worst experience.,Churned
71bcd021-61e8-4a2e-a8a1-2132c22f97c4,51,Female,East,9,4,0,Electronics,Best purchase ever! Love this product!,Retained
f6fac660-1a7c-4157-bae2-128a12227b79,41,Female,East,10,6,0,Clothing,Best purchase ever! Best purchase ever!,Retained
ffcdda4d-d137-4fde-99a0-acd7f7627dcb,32,Female,North,3,3,1,Home,Terrible service! Never buying again.,Churned
d0f64e45-94bd-47dc-9750-a99ac0a41afa,55,Female,South,2,0,1,Books,Never buying again. Terrible service!,Churned
dd4ad328-44d4-4eaa-aa9c-46ea9a78a8d1,25,Male,North,1,5,2,Books,Never buying again. Waste of money.,Churned
3fd8046a-fec4-40bb-b014-ca920244ff1b,22,Male,East,9,5,1,Books,Love this product! Love this product!,Retained
80fc4f70-2401-492c-9dcd-b2ed7ef52638,65,Female,West,4,5,2,Electronics,Waste of money. Product damaged.,Churned
597fe05d-970a-4fc9-958a-3c42c2e1dc90,43,Female,West,1,2,3,Books,Never buying again. Product damaged.,Churned
d284a95f-cfd3-4ac9-bc7d-e02989b2fe58,35,Male,West,1,4,1,Beauty,Worst experience. Never buying again.,Churned
09c9b39e-7a73-4434-a0ee-93aa656120af,23,Male,North,7,5,0,Books,It's okay.,At Risk
14786c01-42a5-4232-b9fa-24dd1c71f09b,54,Male,South,2,4,3,Electronics,Worst experience. Worst experience.,Churned
faeafe44-deea-4685-90a1-a909b69eeab9,65,Male,North,7,3,1,Clothing,It's okay.,At Risk
d13e0dd1-f897-483d-9cc3-b51744905043,30,Male,West,7,2,2,Books,It's okay.,At Risk
519c998a-cdc8-4e11-8806-08365e489768,45,Female,East,10,11,1,Books,Love this product! Highly recommended!,Retained
cda7f11b-06a9-40e2-ae8b-2dacdab3899e,22,Male,South,9,6,1,Clothing,Excellent service! Excellent service!,Retained
dfda5f48-02d8-42f9-9280-a3dddf55a705,30,Male,North,7,5,0,Beauty,It's okay.,At Risk
0d82ce83-8d7b-488e-83e9-78aed121bd7d,34,Female,North,1,4,3,Electronics,Worst experience. Waste of money.,Churned
664c93f5-6cb7-4f39-a3d8-46e979e37550,67,Female,South,8,4,0,Clothing,Highly recommended! Best purchase ever!,Retained
de58692a-e516-4a29-bad6-fdcb9cbdbee9,57,Female,South,8,4,0,Electronics,Quick delivery. Best purchase ever!,Retained
5b1b6be3-63d9-4bd5-ae45-1da3e161fc2e,62,Female,East,4,4,2,Clothing,Product damaged. Never buying again.,Churned
6fdf5f69-cbde-48be-9dcc-de55ed5e3c50,49,Male,South,8,3,1,Home,Excellent service! Love this product!,Retained
65fdde66-2c9d-4880-9633-136ebfc44c03,46,Female,East,4,4,3,Beauty,Waste of money. Never buying again.,Churned
e216e09a-06e5-4746-a18c-6fa48e1e26a9,68,Female,West,8,7,0,Home,Quick delivery. Highly recommended!,Retained
ef766f75-0d71-4473-846c-4f2ae26273f4,20,Male,West,5,5,1,Clothing,Could be better.,Churned
00e77f1a-d6e1-4f67-a49c-d77141864c84,57,Female,North,4,9,2,Clothing,Worst experience. Worst experience.,Churned
4f65e2a8-6846-4e3e-8053-9d8cf61ad0c0,51,Female,West,6,6,0,Electronics,Average experience.,At Risk
2c381143-3d26-429e-9402-f72a292630a0,57,Male,West,2,3,3,Clothing,Terrible service! Worst experience.,Churned
724a6f47-9477-4de0-b603-d35cb9e441cd,44,Male,East,2,1,2,Electronics,Never buying again. Never buying again.,Churned
4b451a6e-fc66-48da-91f4-893987b2c3eb,30,Male,North,2,2,2,Electronics,Terrible service! Terrible service!,Churned
407bfafe-bcbe-437c-90c7-60be5c906f8f,62,Male,South,9,8,3,Clothing,Excellent service! Highly recommended!,Retained
f3660d6f-11fb-4877-8762-a709976e68ef,50,Male,North,10,5,1,Electronics,Best purchase ever! Quick delivery.,Retained
4991b010-d194-4271-9958-3e044e8f7b13,23,Female,West,3,7,3,Beauty,Terrible service! Worst experience.,Churned
df4cb78d-71b3-4815-8d00-cd5c572c0f59,41,Male,South,10,6,2,Home,Best purchase ever! Highly recommended!,Retained
7c89a6f7-3312-4849-a883-115f0e64eef4,36,Female,North,4,6,2,Clothing,Never buying again. Terrible service!,Churned
f24e603a-cfb3-4240-a79e-d8a0951d0325,33,Female,North,10,5,2,Electronics,Best purchase ever! Quick delivery.,Retained
7979baa3-8a27-4309-8350-b57034c5d5e6,57,Female,North,8,4,0,Electronics,Highly recommended! Love this product!,Retained
f5693d99-95bc-4178-825b-c6dece224c0c,45,Female,North,4,6,3,Electronics,Product damaged. Worst experience.,Churned
34f8bfd5-d37d-45e2-91b8-2a04dd83c513,50,Male,East,10,8,1,Electronics,Love this product! Love this product!,Retained
7c12fa04-2df8-45d0-adf0-bde72df6c1b6,65,Male,North,10,7,2,Beauty,Excellent service! Excellent service!,Retained
2bf4f930-48fc-41ba-af8e-13799ee0eb6c,58,Female,West,7,6,1,Clothing,Met expectations.,At Risk
dc977358-3ccc-4f39-aa6b-6d6e753f764c,30,Female,West,5,1,2,Clothing,Met expectations.,Churned
01bbff29-b5dc-49aa-87b5-87e2b9e0dd90,60,Female,East,9,6,2,Beauty,Love this product! Highly recommended!,Retained
99f6dfdc-ad0c-406f-921e-e9654610b104,62,Male,South,4,5,2,Beauty,Never buying again. Terrible service!,Churned
234f48c9-0599-436a-b4ae-580aed47226d,42,Female,South,3,5,2,Beauty,Product damaged. Terrible service!,Churned
8762ab67-ce64-4ff4-93f9-fc0308e140c6,70,Male,West,2,4,3,Clothing,Product damaged. Waste of money.,Churned
c5df9fd0-37f4-4dfd-9e1b-23f9a3b67fbb,59,Female,West,1,4,1,Books,Never buying again. Product damaged.,Churned
269e973e-15c0-4416-8255-efc6115ce58d,53,Other,East,6,2,0,Home,Average experience.,At Risk
bd1cc87c-6467-4161-a02c-55a27b72ae5a,44,Male,South,10,9,1,Beauty,Quick delivery. Highly recommended!,Retained
dcb41292-8d77-4d00-a5d5-f999f12ebbfa,55,Female,South,2,4,2,Beauty,Waste of money. Never buying again.,Churned
76b271c3-e5df-47a3-a8aa-ac24767de105,24,Male,North,8,3,0,Clothing,Quick delivery. Highly recommended!,Retained
b3d553fd-7402-45b1-bd78-106a2e2f448c,22,Male,North,6,4,1,Clothing,Met expectations.,At Risk
348b4dda-83cc-4ebf-86fc-e220830b7339,60,Female,North,5,3,0,Home,Could be better.,Churned
c6de61fb-64ca-4626-94f7-52ac472c7035,62,Female,East,2,1,1,Electronics,Waste of money. Never buying again.,Churned
4d74e0a8-9b98-4e7b-becf-586684e17238,68,Female,West,7,5,0,Clothing,It's okay.,At Risk
7e1b7a5c-33ff-4c67-8888-f88d9c8e6abd,48,Female,East,2,5,1,Home,Worst experience. Waste of money.,Churned
fa9d6b2e-f616-4d5e-b568-2605e9a62bdc,40,Female,South,5,4,0,Clothing,It's okay.,Churned
df2caffa-66fd-43be-a34c-ff22779058ab,59,Female,West,2,5,2,Clothing,Never buying again. Waste of money.,Churned
a4cb2fe7-eee1-40a3-ad00-31d51e1d6480,27,Female,North,10,3,0,Clothing,Highly recommended! Best purchase ever!,Retained
6e319c8c-fd50-4ce4-b269-2ef4a1b53965,49,Male,East,2,6,3,Books,Product damaged. Terrible service!,Churned
09c96d9e-613e-4dd1-9e5f-619691af6e3c,60,Other,East,7,4,1,Books,Met expectations.,At Risk
0a6f25ae-f6f9-47fc-97cf-2426996c56c3,70,Male,North,9,7,0,Beauty,Excellent service! Highly recommended!,Retained
3a8bdd25-c5c1-4ffe-9958-ae4334926e34,47,Female,East,5,4,0,Books,Average experience.,Churned
73a794ff-7aed-4ab2-86ee-b29025164526,56,Male,North,7,3,1,Home,Average experience.,At Risk
5a7a7676-147c-4ca8-8459-fc43de9e8ca0,48,Male,South,4,3,1,Clothing,Terrible service! Never buying again.,Churned
7787109a-ccae-4304-a75e-4762e47c6f6f,35,Male,West,2,4,3,Books,Waste of money. Never buying again.,Churned
c4e806b6-f65f-4a04-9b3a-cb314c77d561,53,Female,South,3,5,2,Clothing,Waste of money. Product damaged.,Churned
03c50465-4e65-4d7e-9324-b787290ea0ac,19,Male,South,2,4,2,Electronics,Waste of money. Worst experience.,Churned
2ab566a8-66da-43e7-a2e4-e87195cc5a46,31,Male,North,5,8,3,Beauty,It's okay.,Churned
b8388ed6-f23f-4c23-8744-4d336e8cf898,30,Female,East,6,8,1,Books,It's okay.,At Risk
16ae2899-f833-44c0-ab6f-37d83ddeb7b2,46,Female,South,7,3,3,Clothing,Met expectations.,At Risk
ba01f833-002d-49c1-ac3e-973a4611d52e,29,Male,South,3,7,3,Electronics,Never buying again. Never buying again.,Churned
dfc44db0-9068-4975-ae24-862136de0518,56,Male,South,4,3,3,Beauty,Waste of money. Never buying again.,Churned
54d8b4ac-4017-4c99-b6fd-5d2a5ff1cf7d,19,Male,East,8,6,2,Beauty,Highly recommended! Excellent service!,Retained
1762c671-84ac-4231-958a-c87b5631e8aa,49,Male,East,4,7,1,Electronics,Product damaged. Never buying again.,Churned
80de991a-e2dd-4609-a959-f5dadf3eb9f3,30,Female,North,7,4,1,Books,Met expectations.,At Risk
fd5c86aa-fb8c-4e54-b57e-9a9dc3cb74b5,63,Female,South,6,3,1,Books,It's okay.,At Risk
3378c153-beae-4224-bbaf-d0130f3f1228,44,Female,West,7,6,3,Clothing,Met expectations.,At Risk
ba221f41-77f7-4028-b5d9-192621792c0a,66,Male,East,1,3,2,Home,Terrible service! Never buying again.,Churned
b3bc3425-ff0b-4d03-b18d-a3e8333f70e8,58,Female,North,3,3,1,Clothing,Never buying again. Waste of money.,Churned
b4e17c57-523e-4ec4-baf5-3e1ad7ada229,34,Female,South,6,4,2,Clothing,It's okay.,At Risk
35d9571a-592a-48bb-86ee-9ce8e0322e2a,57,Female,West,3,7,2,Clothing,Waste of money. Never buying again.,Churned
534bb5b7-f6ac-4a4a-be30-4b4e174efc08,48,Female,East,7,5,1,Electronics,It's okay.,At Risk
ab057d17-6a38-48a9-a408-50a23e450812,51,Female,West,9,7,2,Beauty,Best purchase ever! Highly recommended!,Retained
78291901-ec28-4ae9-baf2-900ae0c451aa,41,Female,East,3,4,2,Beauty,Waste of money. Waste of money.,Churned
44a8d6fc-0612-4657-a99b-2f4f3b28325d,62,Male,North,1,4,2,Home,Worst experience. Product damaged.,Churned
f185345e-abf0-44d8-827a-43608fa72beb,52,Female,West,10,8,1,Books,Quick delivery. Quick delivery.,Retained
b2139db2-1110-4475-817e-1dac2516bb16,65,Female,South,6,4,1,Clothing,Average experience.,At Risk
a6793eb7-cd52-4f2a-ac8b-7e8e4eb7eabd,23,Female,South,1,3,1,Electronics,Worst experience. Terrible service!,Churned
bfea6d99-1ecc-4069-a5fd-aff5ea2ccce3,36,Male,East,1,2,2,Electronics,Product damaged. Product damaged.,Churned
81cf930a-b2db-4eaf-9b62-e1baa3772c4b,47,Female,South,8,5,0,Clothing,Excellent service! Highly recommended!,Retained
374ba57a-a67b-4b88-a869-850b16812d5f,24,Female,West,9,6,1,Electronics,Love this product! Love this product!,Retained
23c88597-6e79-4bb2-a64f-bbb6f95bc65e,27,Male,North,2,3,2,Electronics,Product damaged. Waste of money.,Churned
6a0b4ed8-ef70-4414-85bc-1d76765a7f3a,58,Male,East,9,5,0,Clothing,Highly recommended! Excellent service!,Retained
be98e4a3-f927-45a2-b506-92342259098d,49,Female,West,5,5,1,Home,Nothing special.,Churned
8eac2c10-0e41-4688-aafd-32a439fae6c9,51,Female,East,8,4,1,Electronics,Love this product! Highly recommended!,Retained
50d595e0-e013-4e8e-a656-76e34cbf07b2,45,Female,North,7,7,0,Beauty,It's okay.,At Risk
392b6289-9cbf-4293-814a-bc0386d2b50a,32,Male,East,7,5,0,Beauty,Average experience.,At Risk
36e7fbf7-8075-4c90-92e0-01f07317895c,47,Female,South,4,2,3,Beauty,Terrible service! Waste of money.,Churned
5a461fa4-8153-4ced-b8cd-87780092e979,54,Male,South,2,3,3,Clothing,Never buying again. Waste of money.,Churned
df9bb780-2e58-45e2-a5ea-5882a3022359,46,Male,East,5,2,1,Beauty,Nothing special.,Churned
90349822-b79e-485d-87b0-956e71b8e9fd,39,Male,North,3,4,2,Books,Product damaged. Product damaged.,Churned
9c8a4793-6ee0-4843-91c7-6ff48732cbe7,21,Male,North,9,5,1,Electronics,Excellent service! Quick delivery.,Retained
aade740c-8a28-4bea-99d5-2427944ec33f,37,Male,South,6,4,2,Home,Met expectations.,At Risk
1a001d31-b5ac-432e-b8be-ba733dc00e9a,49,Male,North,1,4,2,Beauty,Product damaged. Product damaged.,Churned
d2ea19f5-7f2d-43e3-8d28-c034aeea52c9,53,Male,East,3,1,3,Clothing,Waste of money. Waste of money.,Churned
edad4b56-437b-469d-b057-cfc9d650fa5d,67,Male,West,4,2,2,Home,Never buying again. Terrible service!,Churned
4d052a2b-b63c-48c6-8756-981c00aae8be,21,Female,East,9,9,1,Clothing,Love this product! Quick delivery.,Retained
620a42d0-1a9a-4027-bc8a-bba3ccdcb069,44,Female,South,6,5,1,Home,Average experience.,At Risk
68e21a33-f66b-48af-b3b9-16d5694c4f1e,34,Male,South,4,3,2,Home,Product damaged. Never buying again.,Churned
331189f9-82dc-485b-8efc-c64cd3dcc75e,29,Female,South,1,3,2,Electronics,Never buying again. Terrible service!,Churned
020469dc-8d4a-4c21-97f1-bc9979e63930,39,Male,North,8,4,0,Home,Highly recommended! Love this product!,Retained
7fef3db7-78f4-4d2c-9c32-8e5c187e1a1d,34,Female,East,2,4,2,Books,Terrible service! Terrible service!,Churned
56933971-67c4-485c-9003-1f470e483a71,27,Male,West,8,2,1,Books,Excellent service! Love this product!,Retained
ba100e33-a251-44f6-a0d6-3d609b25c0e4,18,Male,East,6,3,1,Books,Average experience.,At Risk
ec02254b-77c4-4898-a611-9fbd0ba8d20a,39,Female,West,8,7,0,Clothing,Love this product! Highly recommended!,Retained
da37ee63-65e0-462c-8ddc-24509db7da8b,43,Female,East,6,4,2,Electronics,Could be better.,At Risk
4d919403-1b12-4c3f-aefd-041af99cc86a,35,Female,South,5,7,2,Clothing,Met expectations.,Churned
62530049-83d2-4b94-8681-debd8f0adbbc,67,Female,West,5,5,1,Beauty,It's okay.,Churned
ee8d6667-b360-43ab-bf63-a5ef05ef9bb1,31,Female,East,10,6,2,Books,Best purchase ever! Love this product!,Retained
8b61c9c0-cbac-4223-9ea3-d6fd2142d1c1,64,Male,North,10,7,3,Electronics,Quick delivery. Quick delivery.,Retained
3ae846ec-be01-4fba-9989-c5d811978a13,46,Male,North,8,3,1,Books,Highly recommended! Quick delivery.,Retained
5ae95292-af99-4af6-9521-3aa0547b0e26,29,Male,East,7,8,2,Electronics,Could be better.,At Risk
a46bba28-215c-484c-b93d-245040061b70,53,Male,South,8,7,1,Clothing,Love this product! Excellent service!,Retained
97d39e0c-82a9-4fdb-b797-33c8ea30b8bb,52,Female,West,8,7,1,Clothing,Highly recommended! Best purchase ever!,Retained
ee944bc3-f50e-4243-9126-7e030655a5e5,69,Female,East,7,6,0,Books,It's okay.,At Risk
82ae2e26-8362-48c5-9521-f0bb635e0ace,29,Male,North,2,2,3,Home,Worst experience. Worst experience.,Churned
27dc5541-e499-4fbb-bd8f-998de1c73c86,24,Female,West,9,9,2,Electronics,Excellent service! Quick delivery.,Retained
0d2346e0-26af-4eb3-ac47-402d75d449bb,46,Female,North,7,6,1,Beauty,Average experience.,At Risk
4554f406-e9a2-4e12-ad2e-362ee35715cf,28,Male,North,6,4,1,Home,Average experience.,At Risk
6322667c-f31b-49b8-8e19-f7292b7b5ae8,50,Male,East,9,9,2,Clothing,Best purchase ever! Best purchase ever!,Retained
c0c26e10-465d-4aa7-a3df-1f0985e3173f,23,Male,North,1,2,3,Electronics,Worst experience. Never buying again.,Churned
ed58cf5e-64af-4f02-ad06-5522f045fcb9,64,Male,West,2,4,1,Home,Terrible service! Product damaged.,Churned
228a030b-ba22-4112-8dca-7bcf0b471d8c,32,Male,South,1,5,3,Beauty,Product damaged. Terrible service!,Churned
fa0fc5fe-1dc9-4429-91c2-e7fdaa74159f,49,Female,East,10,4,0,Home,Highly recommended! Best purchase ever!,Retained
1d0a185b-dc7e-44aa-b80e-d7d7ee6e9a9b,68,Male,West,3,3,2,Beauty,Product damaged. Terrible service!,Churned
24c7f1f8-493e-4c45-913d-fb5da83c66a1,28,Male,East,5,1,0,Clothing,Nothing special.,Churned
ae6187e2-56be-4ead-b444-39a084630184,40,Other,North,1,4,1,Electronics,Product damaged. Waste of money.,Churned
7c39dca0-fd02-46e3-be35-8d11d1f46082,43,Female,North,4,1,1,Clothing,Product damaged. Product damaged.,Churned
a8a32b0e-c087-4386-8745-70d20c0e4609,51,Female,West,8,4,1,Electronics,Love this product! Highly recommended!,Retained
bf47632d-a4b8-42c0-87f3-523073165fcf,63,Male,West,6,3,2,Home,Nothing special.,At Risk
88b82ce4-ed41-41d7-abbe-190c4e4a2614,51,Male,South,1,4,1,Clothing,Never buying again. Worst experience.,Churned
bc0b85d8-d5f1-41a5-94a2-f883ee024427,46,Female,West,1,0,3,Electronics,Worst experience. Never buying again.,Churned
6476a984-ed69-4739-887e-96439ee49c91,21,Male,West,3,4,5,Beauty,Product damaged. Never buying again.,Churned
4e6e8a45-ac14-4769-966c-f8c0cb16f8b9,34,Male,East,10,4,2,Electronics,Excellent service! Highly recommended!,Retained
fe943fe9-391a-48cd-93d7-0dc0fb651a7b,52,Female,North,8,3,1,Clothing,Highly recommended! Highly recommended!,Retained
a7c02b28-7bf1-4ee2-ba79-2b25fb4e3da4,30,Female,West,8,4,1,Clothing,Quick delivery. Quick delivery.,Retained
64e610c7-d9c6-48eb-8ea9-3e9834080b83,58,Male,South,3,2,1,Home,Worst experience. Product damaged.,Churned
d5f616ed-5fd3-4e73-b7f6-b793493dba3a,56,Female,West,7,3,0,Beauty,Met expectations.,At Risk
b34010ba-7874-49ab-ad01-f5dac8f3fd1c,32,Male,North,3,4,3,Electronics,Terrible service! Waste of money.,Churned
4acc4f47-6d7e-49df-a647-5ade8e60b472,46,Male,West,4,4,1,Clothing,Product damaged. Waste of money.,Churned
a8d42d27-358c-468c-8656-bec25da4aa8b,46,Male,East,9,10,2,Electronics,Love this product! Best purchase ever!,Retained
1b107ee5-a693-4e79-98f6-45e8cee45498,28,Male,North,4,3,1,Books,Waste of money. Worst experience.,Churned
e9b9da2e-4ce1-4b92-ab00-abdabe267325,69,Male,West,3,6,1,Beauty,Terrible service! Product damaged.,Churned
97ab3277-c10e-4468-8672-f9c47201d0f0,49,Female,East,5,4,0,Beauty,It's okay.,Churned
e6e7e5e0-c4d1-460c-add8-e8fa7ea22554,19,Female,North,7,3,2,Books,Could be better.,At Risk
1a737a2b-86f8-4ad5-9b44-997170675993,64,Female,West,5,2,1,Beauty,Met expectations.,Churned
21804b02-46a9-4322-ae06-7c96436b6d66,31,Male,East,4,2,1,Books,Product damaged. Product damaged.,Churned
ba4fc071-a319-49cf-8c80-157e050fa758,37,Male,South,8,5,1,Electronics,Best purchase ever! Best purchase ever!,Retained
58e524f5-1929-49a4-8c02-8cbbb3cffaa0,39,Male,East,4,5,3,Books,Waste of money. Worst experience.,Churned
1418a742-453b-4ec9-8f22-47112c1656f0,28,Male,South,2,5,2,Home,Never buying again. Worst experience.,Churned
2a15b9fa-c9c6-4234-b881-626a54f39e06,44,Male,West,10,4,0,Books,Excellent service! Best purchase ever!,Retained
c7092389-17ae-4d23-a735-dae0de7fa26a,20,Female,East,6,7,0,Electronics,Could be better.,At Risk
2be81c7a-3407-4e12-9072-a34990e468aa,34,Female,South,2,4,3,Beauty,Waste of money. Worst experience.,Churned
a1251d44-d6d5-4217-a753-b958be8e0fb3,61,Female,North,3,4,2,Home,Product damaged. Product damaged.,Churned
b89bba50-b017-4528-a943-584666c30f2a,45,Male,East,1,4,3,Books,Product damaged. Never buying again.,Churned
192a9aa9-cb1f-433a-af67-06f1054022e3,46,Female,West,5,4,1,Electronics,Nothing special.,Churned
165404d3-6bfd-4bc4-b9e2-231913ebfc98,38,Male,North,9,6,0,Home,Quick delivery. Highly recommended!,Retained
3ae09e80-e0b4-4c8f-83d2-4ad838932991,64,Male,South,2,6,2,Home,Waste of money. Waste of money.,Churned
ae386e90-6c8f-4020-843b-5d13a8a27bab,33,Male,East,7,4,1,Home,Average experience.,At Risk
a70589bc-bdc9-4958-88ed-30aed8df25ab,54,Female,East,5,5,1,Books,Nothing special.,Churned
ad1607cd-0137-4d43-9815-b2c3b05aabc4,37,Other,West,2,6,5,Electronics,Terrible service! Terrible service!,Churned
50104038-a397-4a38-a1f9-7df05ef37232,23,Male,North,8,7,1,Electronics,Love this product! Highly recommended!,Retained
2bf70164-49bb-41f8-a44c-62e60b3f9cc2,36,Female,East,6,3,1,Electronics,Average experience.,At Risk
7d0f5a5e-26dc-4263-a0cc-2dc209c9da51,22,Female,East,4,5,1,Clothing,Waste of money. Waste of money.,Churned
c3b580d5-67cf-4639-9ff8-442803802e8b,20,Male,North,4,5,1,Beauty,Product damaged. Worst experience.,Churned
a03493df-f883-4436-a0c4-e613e392d803,18,Male,East,2,1,2,Electronics,Worst experience. Waste of money.,Churned
bf11eccb-ec6b-47cd-8f6e-e33e3e3edbc9,55,Male,North,3,3,2,Clothing,Never buying again. Waste of money.,Churned
37b55dc2-a832-4596-8b16-c2ec1ef7aabf,32,Other,North,7,3,0,Clothing,Nothing special.,At Risk
